,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
279,21,blue-collar,single,basic.9y,no,unknown,unknown,cellular,jul,wed,359.0,1,999,0,nonexistent,no
280,36,unemployed,single,university.degree,no,no,no,cellular,aug,fri,415.0,1,999,0,nonexistent,no
281,51,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,665.0,1,999,0,nonexistent,no
282,41,admin.,divorced,high.school,no,no,no,telephone,apr,thu,558.0,2,999,0,nonexistent,yes
283,30,services,married,unknown,no,no,no,telephone,may,wed,133.0,2,999,0,nonexistent,no
284,34,admin.,single,university.degree,no,yes,no,cellular,jul,wed,337.0,1,999,0,nonexistent,no
285,37,entrepreneur,married,basic.9y,no,no,no,telephone,jun,fri,50.0,1,999,0,nonexistent,no
286,45,admin.,divorced,high.school,no,yes,no,cellular,jul,fri,800.0,2,999,0,nonexistent,no
287,54,technician,divorced,university.degree,no,yes,no,cellular,may,wed,132.0,1,999,1,failure,no
288,27,services,single,high.school,no,unknown,unknown,cellular,jul,fri,179.0,1,999,1,failure,yes
289,30,blue-collar,married,basic.6y,no,no,no,cellular,nov,thu,340.0,2,999,0,nonexistent,no
290,40,services,married,basic.6y,unknown,no,no,telephone,may,mon,199.0,3,999,0,nonexistent,no
291,31,housemaid,married,basic.6y,no,yes,yes,telephone,aug,thu,698.0,1,999,0,nonexistent,yes
292,32,management,married,high.school,no,no,no,telephone,jun,fri,143.0,2,999,0,nonexistent,no
293,25,technician,single,university.degree,no,no,no,cellular,jul,fri,216.0,2,999,0,nonexistent,no
294,34,management,married,university.degree,no,no,no,cellular,mar,tue,499.0,1,999,0,nonexistent,yes
295,35,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,398.0,1,999,0,nonexistent,no
296,25,admin.,single,high.school,no,no,no,telephone,may,tue,268.0,3,999,0,nonexistent,no
297,39,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,wed,343.0,3,999,1,failure,no
298,38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,109.0,1,999,0,nonexistent,no
299,48,blue-collar,married,basic.4y,unknown,yes,yes,cellular,nov,fri,53.0,1,999,0,nonexistent,no
300,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,13.0,14,999,0,nonexistent,no
301,46,blue-collar,married,unknown,no,no,no,telephone,may,tue,50.0,3,999,0,nonexistent,no
302,30,admin.,single,university.degree,no,no,no,cellular,aug,wed,97.0,1,999,0,nonexistent,no
303,67,housemaid,divorced,professional.course,no,no,no,cellular,aug,thu,350.0,1,6,2,success,yes
304,46,student,single,unknown,no,yes,no,telephone,jul,fri,279.0,4,999,0,nonexistent,yes
305,40,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,480.0,1,999,0,nonexistent,no
306,29,admin.,single,high.school,no,yes,no,cellular,aug,wed,257.0,3,999,0,nonexistent,no
307,31,student,single,unknown,unknown,yes,no,cellular,apr,thu,427.0,1,999,1,failure,no
308,35,technician,single,professional.course,no,yes,no,cellular,aug,thu,98.0,1,999,0,nonexistent,no
309,58,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,fri,218.0,1,999,0,nonexistent,no
310,36,services,married,high.school,no,yes,no,telephone,may,thu,84.0,2,999,0,nonexistent,no
311,31,blue-collar,single,high.school,no,no,no,cellular,jul,wed,166.0,1,999,0,nonexistent,no
312,36,management,married,high.school,no,no,no,telephone,may,wed,29.0,1,999,0,nonexistent,no
313,44,entrepreneur,married,basic.6y,unknown,no,yes,telephone,jun,tue,75.0,4,999,0,nonexistent,no
314,33,services,single,high.school,no,yes,no,telephone,may,fri,111.0,1,999,0,nonexistent,no
315,36,admin.,married,high.school,no,no,no,telephone,may,thu,90.0,2,999,0,nonexistent,no
316,33,unemployed,married,university.degree,no,yes,no,cellular,jun,mon,579.0,3,999,0,nonexistent,yes
317,57,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,64.0,1,999,0,nonexistent,no
318,30,admin.,single,university.degree,no,yes,yes,cellular,jul,mon,317.0,3,999,0,nonexistent,no
319,44,unknown,married,basic.6y,no,no,no,telephone,may,thu,207.0,1,999,0,nonexistent,no
320,30,technician,married,professional.course,no,yes,no,telephone,may,tue,177.0,2,999,0,nonexistent,no
321,31,services,married,high.school,unknown,no,no,cellular,jul,mon,160.0,3,999,0,nonexistent,no
322,48,admin.,married,university.degree,no,no,no,cellular,jul,fri,54.0,1,999,0,nonexistent,no
323,45,management,married,basic.4y,unknown,yes,no,telephone,may,fri,100.0,1,999,0,nonexistent,no
324,32,self-employed,married,high.school,no,yes,no,cellular,aug,wed,304.0,3,999,0,nonexistent,no
325,36,technician,single,university.degree,no,yes,no,cellular,aug,wed,123.0,1,999,0,nonexistent,no
326,40,admin.,married,university.degree,no,no,no,cellular,jun,tue,269.0,1,999,1,failure,no
327,33,management,married,university.degree,no,no,no,cellular,aug,wed,113.0,4,999,0,nonexistent,no
328,55,management,married,university.degree,no,yes,no,telephone,nov,tue,47.0,3,999,0,nonexistent,no
329,33,admin.,single,university.degree,no,yes,yes,telephone,apr,wed,117.0,1,999,0,nonexistent,no
330,54,self-employed,married,university.degree,no,yes,no,cellular,oct,thu,72.0,4,999,1,failure,no
331,45,admin.,single,professional.course,no,yes,no,telephone,may,wed,565.0,1,999,0,nonexistent,yes
332,53,admin.,married,high.school,unknown,yes,no,cellular,may,mon,181.0,2,999,0,nonexistent,no
333,31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,138.0,2,999,0,nonexistent,no
334,42,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,311.0,2,999,0,nonexistent,no
335,54,services,married,unknown,no,no,no,telephone,may,mon,400.0,1,999,0,nonexistent,no
336,35,technician,divorced,professional.course,no,yes,no,cellular,may,fri,394.0,1,999,0,nonexistent,no
337,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,151.0,2,999,0,nonexistent,no
338,30,student,single,university.degree,no,no,no,cellular,nov,fri,585.0,4,999,1,failure,no
339,43,admin.,single,university.degree,no,yes,no,telephone,may,mon,34.0,6,999,0,nonexistent,no
340,37,technician,single,university.degree,no,no,no,telephone,may,fri,62.0,3,999,0,nonexistent,no
341,37,admin.,single,high.school,no,no,no,cellular,jul,mon,71.0,15,999,0,nonexistent,no
342,41,technician,married,university.degree,no,yes,no,cellular,aug,mon,101.0,2,999,0,nonexistent,no
343,56,entrepreneur,married,high.school,no,yes,no,cellular,aug,wed,131.0,5,999,1,failure,no
344,33,admin.,married,high.school,no,yes,yes,cellular,may,wed,85.0,2,999,1,failure,no
345,45,self-employed,divorced,professional.course,unknown,no,no,telephone,jun,fri,12.0,3,999,0,nonexistent,no
346,48,services,married,high.school,unknown,yes,yes,cellular,aug,thu,101.0,1,999,0,nonexistent,no
347,29,admin.,married,university.degree,no,no,no,telephone,may,fri,165.0,1,999,0,nonexistent,no
348,39,unemployed,married,high.school,no,no,no,cellular,aug,thu,192.0,3,999,0,nonexistent,yes
349,53,self-employed,divorced,university.degree,no,no,no,cellular,nov,tue,597.0,2,999,0,nonexistent,no
350,35,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,15.0,13,999,0,nonexistent,no
351,55,blue-collar,married,professional.course,unknown,yes,no,telephone,may,fri,530.0,1,999,0,nonexistent,no
352,38,admin.,married,basic.9y,no,yes,yes,cellular,nov,wed,122.0,2,999,0,nonexistent,no
353,35,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,127.0,5,999,0,nonexistent,no
354,37,technician,single,university.degree,no,yes,no,cellular,aug,wed,60.0,3,999,0,nonexistent,no
355,37,services,single,professional.course,no,yes,no,cellular,may,fri,241.0,2,999,0,nonexistent,no
356,50,technician,divorced,professional.course,no,yes,no,telephone,jul,fri,41.0,2,999,0,nonexistent,no
357,31,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,62.0,1,999,0,nonexistent,no
358,52,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,197.0,2,999,0,nonexistent,no
359,39,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,69.0,4,999,0,nonexistent,no
360,36,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,593.0,2,999,0,nonexistent,yes
361,27,admin.,married,university.degree,no,yes,no,cellular,may,fri,670.0,4,999,1,failure,yes
362,29,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,127.0,1,999,0,nonexistent,no
363,48,technician,divorced,professional.course,no,no,no,cellular,aug,tue,139.0,1,999,0,nonexistent,no
364,39,housemaid,married,professional.course,no,yes,no,cellular,aug,fri,80.0,1,999,0,nonexistent,no
365,33,admin.,single,university.degree,no,no,no,cellular,may,mon,234.0,1,999,1,failure,no
366,34,technician,married,university.degree,no,yes,no,cellular,nov,fri,312.0,1,999,0,nonexistent,no
367,71,retired,married,university.degree,no,yes,no,cellular,aug,thu,1112.0,1,999,0,nonexistent,no
368,31,admin.,married,university.degree,no,yes,no,telephone,may,fri,218.0,1,999,0,nonexistent,no
369,33,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,tue,54.0,2,999,1,failure,no
370,24,services,single,high.school,no,no,no,cellular,may,fri,576.0,4,999,1,failure,yes
371,31,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,237.0,2,999,0,nonexistent,no
372,33,admin.,married,university.degree,no,no,no,cellular,aug,thu,148.0,1,999,0,nonexistent,no
373,39,self-employed,single,university.degree,no,no,no,telephone,may,tue,311.0,1,999,0,nonexistent,no
374,42,housemaid,married,basic.9y,no,yes,yes,cellular,jul,thu,301.0,1,999,0,nonexistent,no
375,27,technician,single,professional.course,no,no,no,cellular,may,tue,209.0,2,999,0,nonexistent,no
376,37,technician,single,university.degree,no,no,no,cellular,aug,tue,277.0,2,999,0,nonexistent,no
377,29,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,427.0,1,999,0,nonexistent,no
378,33,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,439.0,2,999,0,nonexistent,no
379,32,technician,married,basic.9y,no,yes,no,telephone,jul,fri,321.0,2,999,0,nonexistent,no
380,45,unknown,unknown,unknown,no,yes,yes,cellular,jul,wed,496.0,1,999,0,nonexistent,yes
381,27,student,single,high.school,no,no,no,cellular,may,tue,112.0,2,999,0,nonexistent,no
382,50,admin.,married,unknown,no,yes,no,cellular,aug,thu,794.0,1,999,0,nonexistent,no
383,39,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,741.0,4,999,1,failure,yes
384,45,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,159.0,3,999,0,nonexistent,no
385,32,services,single,professional.course,no,no,no,telephone,may,thu,589.0,1,999,0,nonexistent,no
386,42,services,married,basic.9y,unknown,no,no,telephone,may,mon,173.0,5,999,0,nonexistent,no
387,32,student,single,professional.course,no,yes,yes,cellular,nov,fri,261.0,1,999,0,nonexistent,no
388,37,entrepreneur,married,basic.9y,no,yes,yes,telephone,jun,thu,102.0,2,999,0,nonexistent,no
389,32,admin.,single,high.school,no,yes,no,telephone,may,tue,54.0,4,999,0,nonexistent,no
390,43,admin.,married,high.school,no,yes,no,cellular,aug,tue,291.0,2,3,2,success,yes
391,37,housemaid,married,basic.4y,unknown,no,yes,cellular,aug,tue,235.0,2,999,0,nonexistent,no
392,46,technician,married,professional.course,no,yes,no,telephone,may,wed,144.0,2,999,0,nonexistent,no
393,46,technician,married,high.school,no,no,no,cellular,may,mon,60.0,5,3,1,success,no
394,54,management,married,university.degree,no,yes,no,cellular,apr,thu,85.0,1,999,0,nonexistent,no
395,41,entrepreneur,single,high.school,no,yes,no,cellular,jul,thu,1204.0,1,999,0,nonexistent,yes
396,35,technician,married,university.degree,no,yes,no,telephone,may,thu,330.0,3,999,0,nonexistent,no
397,30,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,398.0,2,999,0,nonexistent,no
398,55,services,married,high.school,unknown,yes,no,cellular,aug,tue,209.0,3,999,0,nonexistent,no
399,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179.0,2,999,0,nonexistent,no
400,37,services,married,high.school,no,yes,no,cellular,jul,tue,331.0,2,999,0,nonexistent,no
401,39,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,417.0,1,999,0,nonexistent,no
402,33,management,married,basic.9y,no,no,no,cellular,apr,fri,727.0,2,999,0,nonexistent,no
403,36,admin.,married,university.degree,no,yes,yes,cellular,oct,mon,78.0,1,999,1,failure,yes
404,33,blue-collar,divorced,basic.9y,unknown,no,no,cellular,apr,thu,129.0,1,999,0,nonexistent,no
405,46,technician,married,professional.course,no,no,yes,cellular,nov,mon,173.0,1,999,0,nonexistent,no
406,50,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,165.0,1,999,0,nonexistent,no
407,27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,383.0,1,999,0,nonexistent,no
408,53,self-employed,married,basic.4y,no,yes,no,cellular,nov,tue,76.0,1,999,0,nonexistent,no
409,47,admin.,married,basic.6y,no,unknown,unknown,cellular,jul,tue,317.0,1,999,0,nonexistent,no
410,31,admin.,married,university.degree,no,yes,no,cellular,aug,fri,353.0,2,999,0,nonexistent,yes
411,29,technician,single,high.school,no,no,no,cellular,may,mon,158.0,1,13,3,failure,no
412,47,management,married,university.degree,no,yes,no,cellular,aug,thu,20.0,1,999,0,nonexistent,no
413,27,services,single,professional.course,no,unknown,unknown,telephone,jul,wed,46.0,8,999,0,nonexistent,no
414,29,management,single,university.degree,no,no,no,cellular,aug,mon,300.0,1,999,0,nonexistent,no
415,25,admin.,single,university.degree,no,no,no,cellular,dec,fri,78.0,2,999,0,nonexistent,no
416,28,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,237.0,1,999,0,nonexistent,no
417,57,housemaid,married,basic.4y,unknown,yes,no,cellular,may,tue,215.0,2,999,0,nonexistent,no
418,54,admin.,married,university.degree,no,no,yes,cellular,jul,tue,822.0,6,13,1,success,yes
419,44,management,married,high.school,unknown,yes,no,cellular,jul,mon,126.0,1,999,0,nonexistent,no
420,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,194.0,1,999,1,failure,no
421,52,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,thu,910.0,2,999,0,nonexistent,yes
422,39,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,65.0,1,999,0,nonexistent,no
423,28,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,212.0,2,999,0,nonexistent,no
424,38,technician,single,professional.course,no,no,no,cellular,may,mon,201.0,5,999,0,nonexistent,no
425,33,services,married,high.school,no,no,no,cellular,jul,fri,90.0,2,999,0,nonexistent,no
426,40,blue-collar,single,basic.9y,no,no,yes,telephone,may,wed,227.0,1,999,0,nonexistent,no
427,58,retired,married,basic.4y,no,yes,no,telephone,sep,thu,7.0,1,999,0,nonexistent,no
428,51,management,married,university.degree,no,yes,no,telephone,nov,fri,288.0,1,999,0,nonexistent,no
429,30,admin.,single,university.degree,no,yes,no,telephone,jul,fri,121.0,1,999,0,nonexistent,no
430,31,technician,married,professional.course,no,yes,no,cellular,may,tue,80.0,1,999,1,failure,no
431,55,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,mon,213.0,3,999,0,nonexistent,no
432,36,technician,married,university.degree,no,yes,no,cellular,aug,tue,156.0,2,999,0,nonexistent,no
433,58,management,married,university.degree,no,yes,no,cellular,may,thu,342.0,2,999,0,nonexistent,yes
434,43,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,297.0,7,999,0,nonexistent,no
435,53,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,609.0,2,999,0,nonexistent,no
436,42,blue-collar,married,unknown,unknown,unknown,unknown,telephone,may,fri,311.0,4,999,0,nonexistent,no
437,34,admin.,married,university.degree,no,no,no,cellular,jul,wed,198.0,2,999,0,nonexistent,no
438,39,blue-collar,married,high.school,unknown,yes,no,telephone,may,thu,64.0,4,999,0,nonexistent,no
439,24,admin.,single,professional.course,no,yes,yes,telephone,jun,mon,233.0,1,999,0,nonexistent,no
440,40,admin.,divorced,university.degree,unknown,no,no,telephone,aug,tue,105.0,5,999,0,nonexistent,no
441,32,entrepreneur,single,university.degree,unknown,yes,no,telephone,may,tue,355.0,1,999,0,nonexistent,no
442,43,retired,married,high.school,no,yes,no,cellular,nov,fri,83.0,1,999,0,nonexistent,no
443,34,technician,single,professional.course,no,no,no,cellular,aug,wed,305.0,1,999,0,nonexistent,yes
444,47,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,232.0,2,999,0,nonexistent,yes
445,29,admin.,single,university.degree,no,no,no,cellular,aug,wed,256.0,2,999,0,nonexistent,no
446,29,admin.,single,university.degree,no,no,no,telephone,may,tue,169.0,2,999,0,nonexistent,no
447,32,admin.,single,university.degree,no,no,no,telephone,jun,tue,94.0,1,999,0,nonexistent,no
448,45,services,divorced,high.school,unknown,yes,no,cellular,nov,fri,120.0,2,999,0,nonexistent,no
449,30,technician,single,basic.9y,no,yes,no,cellular,may,mon,112.0,1,999,0,nonexistent,no
450,43,services,married,high.school,unknown,yes,no,cellular,may,thu,974.0,2,999,0,nonexistent,yes
451,56,admin.,married,university.degree,no,yes,no,cellular,may,tue,1925.0,1,999,0,nonexistent,no
452,50,technician,married,professional.course,no,yes,no,cellular,apr,mon,38.0,1,999,0,nonexistent,no
453,29,blue-collar,married,high.school,no,no,no,cellular,nov,wed,854.0,2,999,0,nonexistent,no
454,33,admin.,married,university.degree,unknown,yes,yes,cellular,aug,fri,128.0,1,999,0,nonexistent,no
455,32,management,single,university.degree,no,no,no,cellular,jun,mon,257.0,2,3,1,success,yes
456,66,retired,married,basic.4y,no,yes,no,cellular,mar,thu,156.0,1,999,0,nonexistent,yes
457,27,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,34.0,8,999,0,nonexistent,no
458,31,admin.,single,university.degree,no,yes,yes,telephone,aug,tue,115.0,2,999,0,nonexistent,no
459,45,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,351.0,1,999,0,nonexistent,no
460,36,admin.,single,high.school,no,yes,yes,cellular,may,fri,10.0,5,999,0,nonexistent,no
461,42,housemaid,divorced,basic.4y,no,yes,no,telephone,apr,mon,271.0,1,999,1,failure,no
462,49,management,married,university.degree,no,unknown,unknown,cellular,aug,wed,178.0,4,999,0,nonexistent,no
463,56,technician,married,basic.9y,unknown,no,no,cellular,jul,fri,188.0,14,999,0,nonexistent,no
464,54,admin.,married,university.degree,no,no,no,telephone,may,tue,172.0,2,999,0,nonexistent,no
465,35,admin.,single,university.degree,unknown,yes,no,cellular,jul,fri,111.0,2,999,0,nonexistent,no
466,35,admin.,married,university.degree,no,no,no,cellular,nov,wed,682.0,1,999,0,nonexistent,no
467,43,technician,single,university.degree,no,yes,no,cellular,jul,thu,272.0,1,999,0,nonexistent,no
468,26,blue-collar,single,basic.4y,no,no,no,cellular,jul,wed,53.0,17,999,0,nonexistent,no
469,27,admin.,single,university.degree,no,no,no,cellular,mar,tue,238.0,4,999,0,nonexistent,yes
470,41,unemployed,divorced,university.degree,unknown,yes,no,cellular,aug,thu,229.0,1,999,0,nonexistent,no
471,48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,152.0,1,999,0,nonexistent,no
472,59,retired,married,high.school,no,yes,no,cellular,aug,wed,625.0,5,999,0,nonexistent,yes
